COMMENTS: Created on the 05/12/05
COMMENTS: Axes are: Energy and Angle
COMMENTS: PDFs are: Cut Value and TKR Plane (3x16)
COMMENTS: Parameters are: TKR Hits Coefficient(1), Log Normal Parameters(4)
COMMENTS: Log Normal Parameters are: Norm, MPV, Width, Tail
#PDFs: 48 #Parameters: 5
AXES:
2
0.875853 0.953641 291.767 22.4621 -0.199303
0.741501 0.936385 279.139 19.6125 -0.282399
0.826438 0.954471 297.766 20.6849 -0.337463
0.891879 0.943971 307.272 18.8745 -0.22833
0.878793 0.908513 304.021 17.7497 -0.152578
0.909519 0.948157 475.647 25.2932 -0.296425
0.813397 0.963773 460.267 26.7323 -0.192762
0.768254 0.964901 465.164 27.016 -0.327143
0.83546 0.945873 474.777 25.0098 -0.246968
0.849479 0.948168 475.852 24.8861 -0.301224
0.768458 0.96587 808.428 36.1203 -0.318467
0.7656 0.955739 805.3 35.8155 -0.284037
0.689131 0.953204 795.955 39.5196 -0.320228
0.697984 0.94262 800.135 38.6084 -0.393156
0.659106 0.939633 790.387 41.1509 -0.366576
0.832067 0.93453 905.789 37.5568 -0.314482
0.736782 0.952025 884.999 39.8271 -0.289708
0.666063 0.93903 878.8 41.5575 -0.315272
0.612726 0.951087 868.82 43.5256 -0.34631
0.729121 0.940312 877.873 47.0988 -0.292773
0.741644 0.969146 1746.97 71.0899 -0.328022
0.531225 0.965304 1700.98 73.1867 -0.431701
0.428573 0.969041 1668.83 83.33 -0.454436
0.05135 0.961945 1592.88 92.581 -0.369181
0.369189 0.950307 1649.48 87.0429 -0.525462
0.334957 0.914143 2507.74 91.9827 -0.251139
0.582801 0.940589 2506.41 109.584 -0.272238
0.05 0.954182 2395.96 126.269 -0.454449
0.05 0.95197 2350.89 139.378 -0.307555
0.22851 0.917776 2378.82 143.623 -0.344218
PDF: Cut Value 2 and TKR Plane 13
0.772124 0.857865 73.7057 10.4852 -0.0421876
0.639653 0.924068 62.5249 9.85921 -0.0625713
0.737782 0.918258 72.5631 10.5523 -0.0859299
0.701763 0.924524 72.4634 9.43098 -0.144291
0.689631 0.906139 71.8257 8.96284 -0.152317
0.720185 0.903254 74.8588 10.9269 -0.0191822
0.712255 0.926342 73.5759 11.3776 -0.0299776
0.9119 0.903027 95.1631 13.512 -0.109583
0.72604 0.919793 81.6903 10.0325 -0.155206
0.724047 0.918294 81.9229 9.89446 -0.156033
1.0714 0.876831 138.351 17.1581 -0.0807233
1.08559 0.911148 138.741 17.8563 -0.125422
0.894554 0.938969 129.706 16.6682 -0.281442
0.885475 0.913757 131.872 13.6081 -0.270641
0.832346 0.897391 124.789 12.4595 -0.0856364
0.971708 0.949942 215.903 21.8397 -0.187888
0.872852 0.935215 203.861 19.7521 -0.142497
0.868896 0.95913 213.546 19.8256 -0.261561
0.82443 0.920762 213.444 16.1842 -0.230537
0.816182 0.912929 211.956 15.4076 -0.189792
0.996911 0.94951 308.493 23.5689 -0.216406
0.908592 0.94887 295.697 22.638 -0.160366
0.852947 0.958048 299.875 22.0576 -0.277469
0.842807 0.951624 304.717 19.4607 -0.327352
0.795441 0.916952 296.324 17.6331 -0.194897
0.872065 0.952662 469.147 27.1716 -0.215391
0.821873 0.956748 462.202 26.094 -0.235029
0.822582 0.957467 471.085 27.1136 -0.305609
0.826832 0.943122 475.116 24.8872 -0.270247
0.843604 0.933337 476.753 25.0447 -0.259416
0.849534 0.957585 816.975 37.3555 -0.219458
0.784642 0.958123 804.485 38.2684 -0.270163
0.768778 0.960928 806.54 40.5184 -0.308719
0.683396 0.928188 798.871 38.7588 -0.364707
0.663655 0.933743 789.604 39.7223 -0.314399
0.908479 0.924675 910.49 36.2324 -0.1778
0.611083 0.932975 867.061 37.6745 -0.320915
0.87957 0.943382 906.639 43.0349 -0.276927
0.539245 0.932003 859.122 42.4282 -0.333252
0.503512 0.918265 848.918 44.6449 -0.286216
0.694796 0.94825 1736.73 66.4363 -0.295544
0.730352 0.951437 1731.64 73.3449 -0.361745
0.258995 0.941567 1630.82 80.7981 -0.29791
0.369959 0.95041 1643.75 85.5683 -0.412461
0.474487 0.937141 1654.6 89.9513 -0.43683
0.27743 0.945777 2489.84 102.745 -0.36026
0.174446 0.935052 2441.28 112.46 -0.333584
0.105497 0.937352 2387.32 121.742 -0.308654
0.402017 0.969844 2420.45 146.791 -0.410648
0.609869 0.94313 2452.65 140.393 -0.444885
PDF: Cut Value 2 and TKR Plane 14
0.719533 0.914009 70.9199 11.4762 0.0142295
0.58048 0.925378 57.0752 9.03778 0.0210765
0.692823 0.910955 69.4731 10.2325 -0.084936
0.723557 0.93472 74.9673 9.96662 -0.137381
0.681856 0.926272 71.1285 8.85497 -0.0219787
0.684707 0.928257 74.0908 11.2336 -0.0629396
0.746318 0.920677 76.8598 12.0274 0.0467785
0.739163 0.92879 80.3665 12.1561 -0.0977578
0.778896 0.934318 87.3731 11.395 -0.102775
0.697448 0.914596 80.3541 9.57446 -0.0931164
1.17251 0.894799 150.322 19.1786 -0.0406907
0.979767 0.908699 129.022 17.0105 -0.0651527
0.894402 0.938011 127.814 17.3432 -0.170585
0.887034 0.906547 131.9 14.1524 -0.13153
0.849006 0.885853 128.046 12.702 -0.0553627
1.14854 0.945986 234.638 24.311 -0.0580347
0.91536 0.932787 208.77 19.632 -0.144417
0.86941 0.957686 212.998 20.8975 -0.248365
0.864142 0.916097 218.592 16.6815 -0.227055
0.84503 0.905926 216.302 15.4617 -0.191157
0.966918 0.937993 305.321 23.6894 -0.194319
0.884296 0.93253 291.626 22.0005 -0.133433
0.840668 0.956607 297.511 23.3895 -0.241089
0.805347 0.939446 300.587 19.0687 -0.300052
0.907593 0.903859 310.076 18.462 -0.135623
0.949287 0.963089 479.913 29.1783 -0.190458
0.774917 0.969665 456.181 27.2263 -0.276716
0.745001 0.962356 458.904 28.1688 -0.258237
0.844345 0.961301 479.669 25.3982 -0.289255
0.878692 0.928096 481.357 25.5191 -0.248395
0.928578 0.974848 834.052 38.0597 -0.321634
0.774142 0.96467 803.024 38.0299 -0.285969
0.688261 0.950411 793.039 39.1889 -0.277847
0.69936 0.936159 798.564 37.1213 -0.341282
0.678517 0.934543 794.755 38.8396 -0.349939
0.881414 0.952607 912.04 39.4913 -0.34909
0.861224 0.944877 903.056 39.9468 -0.259098
0.799898 0.938862 896.016 42.8932 -0.326598
0.718635 0.938041 885.167 41.9757 -0.304503
0.571363 0.930578 863.98 43.9853 -0.370978
0.727865 0.956254 1746.05 63.5637 -0.35772
0.453012 0.941085 1669.68 73.4325 -0.25931
0.447027 0.965002 1662.92 82.3579 -0.365184
0.574216 0.965589 1680.75 87.4933 -0.427572
0.330941 0.943464 1628.49 90.6251 -0.41997
0.565825 0.939235 2544.36 97.7686 -0.312236
0.339521 0.944759 2478.07 109.811 -0.367917
0.119056 0.948642 2390.05 126.182 -0.299381
0.728055 0.983397 2484.51 146.19 -0.441802
0.05 0.952288 2350.47 147.098 -0.406451
PDF: Cut Value 2 and TKR Plane 15
0.736619 0.872749 72.6539 11.2886 -0.0161784
0.712995 0.904085 69.0361 11.293 0.0738446
0.689521 0.91254 69.8389 10.9187 -0.0376241
0.705103 0.937891 73.9035 10.0526 -0.0829183
0.67883 0.904155 71.7197 8.93342 0.0124836
0.641303 0.921866 70.281 10.6935 -0.0298671
0.744944 0.914794 78.4472 12.1347 -0.0415812
0.743333 0.938282 81.6349 12.4362 -0.0868518
0.681881 0.927522 79.7982 10.4511 -0.133112
0.749303 0.913359 85.667 10.4526 -0.0501575
0.928449 0.904963 128.653 17.198 -0.0937871
0.958254 0.920725 128.21 17.2729 -0.0803595
0.938637 0.940974 131.165 19.4761 -0.105483
0.860882 0.913213 130.164 14.7933 -0.163501
0.873519 0.884404 132.641 14.0457 -0.104307
0.992847 0.963009 221.438 23.7899 -0.171995
0.961036 0.945853 215.997 20.9684 -0.22815
0.949335 0.943443 220.785 22.7037 -0.183532
0.848856 0.925123 218.849 16.9749 -0.292171
0.870691 0.90839 219.942 15.9656 -0.15032
1.09788 0.950241 323.997 27.1568 -0.160746
0.954869 0.943109 302.788 23.8732 -0.19034
0.810775 0.959539 293.336 24.7063 -0.23287
0.866058 0.939103 309.311 20.2911 -0.315349
0.932112 0.917187 316.214 19.5692 -0.20972
1.0322 0.949329 494.862 29.9087 -0.230497
0.869309 0.953392 466.125 27.222 -0.161905
0.772874 0.957472 461.335 28.5815 -0.224807
0.834505 0.950216 480.059 26.2774 -0.338993
0.773447 0.912931 469.959 24.1792 -0.296766
0.979151 0.971921 840.421 39.8551 -0.262042
0.777843 0.96901 802.817 38.0284 -0.288112
0.701905 0.96104 792.351 41.6134 -0.27369
0.813669 0.927456 816.774 39.6473 -0.284708
0.774372 0.932466 809.925 40.4794 -0.358706
0.834929 0.929557 904.414 35.4887 -0.314128
0.762699 0.935125 885.014 39.5374 -0.254307
0.706819 0.954996 879.138 45.5377 -0.277303
0.718247 0.940056 884.389 41.723 -0.246555
0.519792 0.926436 852.072 44.1729 -0.306815
0.802534 0.954514 1757.6 68.879 -0.306718
0.736455 0.958779 1732.31 72.5901 -0.395226
0.603544 0.947147 1685.81 81.3466 -0.330963
0.272679 0.952828 1624.74 87.7944 -0.373863
0.701399 0.939834 1693.32 88.2457 -0.443687
0.941076 0.933732 2632.93 103.485 -0.349471
0.316829 0.936523 2451.31 112.002 -0.251879
0.223391 0.955357 2415.14 120.589 -0.402642
0.05 0.94881 2359.09 133.384 -0.370314
0.05135 0.923616 2350.33 136.293 -0.444122
PDF: Cut Value 2 and TKR Plane 16
0.610081 0.888344 62.9363 9.60259 -0.0533508
0.591919 0.888195 59.9111 9.55833 0.0342196
0.645209 0.915348 66.1539 10.0599 -0.0697999
0.654996 0.923078 70.6478 9.65223 -0.102304
0.699109 0.914619 74.4191 9.39076 -0.0343335
0.692411 0.908667 76.757 11.8547 -0.0665545
0.685919 0.917514 74.0875 11.2622 -0.0444254
0.689424 0.923522 76.1031 12.0309 -0.0794257
0.71667 0.936371 83.43 11.6186 -0.113661
0.734977 0.915044 85.7999 10.3472 -0.0501694
0.913404 0.922353 130.123 18.3274 -0.150637
0.939711 0.927243 128.402 17.3586 -0.0985499
0.880508 0.917095 125.724 18.1535 -0.104241
0.85903 0.913921 133.033 14.941 -0.23014
0.914702 0.897938 137.404 14.6312 -0.0629336
1.10277 0.93426 235.871 24.8883 -0.11571
0.979127 0.935062 218.676 21.7246 -0.187914
0.942598 0.954147 219.579 23.1783 -0.161715
0.856065 0.935584 220.742 18.5569 -0.281705
0.8873 0.904744 222.795 16.8694 -0.17117
1.09504 0.92377 326.248 26.2734 -0.209541
0.947851 0.930141 301.95 24.2817 -0.183752
0.880908 0.965003 298.758 25.8522 -0.16481
0.939368 0.929552 318.808 21.3112 -0.234875
0.799064 0.90869 299.857 18.3241 -0.228131
1.029 0.950555 495.192 30.8217 -0.240304
0.879414 0.95045 469.408 28.1903 -0.229233
0.789789 0.956956 460.296 29.6526 -0.173839
0.850373 0.94118 483.772 25.6058 -0.320098
0.72299 0.918751 463.154 24.9863 -0.256831
0.916671 0.954283 831.102 39.4298 -0.256498
0.843092 0.973774 815.464 38.9118 -0.324955
0.718259 0.964319 795.247 41.508 -0.295319
0.724065 0.937848 802.514 39.5763 -0.287703
0.696726 0.937538 800.078 39.1413 -0.401226
0.911194 0.944371 917.397 41.809 -0.286796
0.89466 0.96042 913.116 41.9467 -0.371358
0.566973 0.954608 853.264 42.9477 -0.265278
0.652939 0.956433 879.727 42.4773 -0.39709
0.699225 0.899463 882.417 42.0341 -0.344412
0.891018 0.962221 1777.68 70.1774 -0.339008
0.650191 0.956498 1714.5 72.5827 -0.393043
0.491552 0.948592 1662.96 79.1138 -0.33959
0.385478 0.94524 1636.3 85.3649 -0.317939
0.718274 0.921799 1696.1 86.5147 -0.395331
0.381762 0.94151 2497.8 98.7414 -0.288405
0.269555 0.94381 2439.43 111.238 -0.259618
0.292184 0.945285 2410.95 123.907 -0.303636
0.196305 0.965051 2389.88 130.852 -0.45856
0.069202 0.902263 2341.61 134.436 -0.371184
PDF: Cut Value 2 and TKR Plane 17
0.621234 0.881883 64.8903 9.74098 0.0263992
0.661388 0.92358 66.5433 10.7966 0.0155822
0.657867 0.926178 67.9557 10.8079 -0.00676409
0.614718 0.922723 66.9812 9.24703 -0.0909097
0.625793 0.932021 69.5822 9.00209 -0.16842
0.80125 0.903278 88.9039 13.4388 -0.0750697
0.664184 0.934145 72.8902 11.6332 -0.00519438
0.779378 0.913509 85.6728 13.2155 -0.0588833
0.694997 0.901717 82.1683 10.7258 -0.0835724
0.670267 0.925271 80.8165 10.1548 -0.130744
0.855084 0.938523 124.489 18.596 -0.172821
0.796872 0.917844 114.128 16.0885 -0.085034
0.879391 0.932721 126.385 18.5388 -0.148047
0.818507 0.933417 129.266 14.6423 -0.331149
0.837443 0.881885 130.563 13.7543 -0.106879
0.987738 0.939035 221.541 24.5611 -0.0829834
0.950039 0.955428 216.611 23.0814 -0.199128
0.845675 0.964343 206.042 23.7985 -0.145285
0.881483 0.931636 223.756 18.9487 -0.198797
0.84256 0.899869 219.132 17.0672 -0.179301
0.92722 0.950185 303.549 27.0429 -0.205675
0.910196 0.937392 299.275 24.7034 -0.207629
0.924851 0.934454 303.658 26.3207 -0.132902
0.854764 0.927958 308.877 20.5649 -0.271756
0.812399 0.920958 303.637 19.8741 -0.253747
0.887773 0.963629 474.006 31.9264 -0.224224
0.931137 0.958886 477.144 31.304 -0.172892
0.812454 0.947845 462.664 29.854 -0.16681
0.794387 0.943411 475.564 25.5129 -0.299941
0.832472 0.908382 480.112 25.555 -0.241828
0.904541 0.96216 828.897 40.552 -0.244939
0.872664 0.967209 819.429 40.2427 -0.252357
0.751739 0.958612 799.989 41.7084 -0.2869
0.771715 0.950944 814.905 39.479 -0.351591
0.695905 0.921508 798.501 39.2145 -0.316976
0.889807 0.929646 912.426 42.9864 -0.216017
0.743581 0.957538 879.209 41.3278 -0.203749
0.771772 0.946137 883.217 44.2133 -0.232149
0.688851 0.955616 881.602 44.1133 -0.320346
0.675128 0.932878 878.489 43.6059 -0.339714
0.842215 0.959799 1768.75 67.4237 -0.304642
0.597034 0.920832 1692.33 68.9588 -0.23413
0.512336 0.948428 1662.9 80.5183 -0.307566
0.325071 0.94591 1624.73 83.3596 -0.322986
0.439634 0.925747 1649.25 85.6108 -0.424964
0.413792 0.920987 2499.83 94.8606 -0.28846
0.475359 0.923419 2483.61 105.265 -0.259756
0.253075 0.960535 2404.87 124.414 -0.34426
0.129426 0.978941 2374.35 134.087 -0.453553
0.481316 0.935927 2422.42 139.05 -0.356408
